ip,round,value,rel
192.168.57.5,5937,7.389879369507332,1.0
192.168.57.5,6032,10.971202495749449,1.0
192.168.57.5,6128,8.137546718290531,1.0
192.168.57.5,6223,8.129008820521667,1.0
192.168.57.5,6318,7.59320672787777,1.0
192.168.57.5,6414,7.991875597505137,1.0
192.168.57.5,6506,7.718515929723957,1.0
192.168.57.5,6602,7.8272345362458635,1.0
192.168.57.5,6690,8.202062426866275,1.0
192.168.57.5,6783,7.661982315840116,1.0
192.168.57.5,6876,7.36603400754697,1.0
192.168.57.5,6968,11.064273392818228,1.0
192.168.57.5,7062,8.123444958196592,1.0
192.168.57.5,7153,8.104927022373364,1.0
192.168.57.5,7230,7.570777844576133,1.0
192.168.57.5,7325,7.982974567613423,1.0
192.168.57.5,7420,7.70961243195664,1.0
192.168.57.5,7515,7.816411382757339,1.0
192.168.57.5,7610,8.205649660291769,1.0
192.168.57.5,7704,7.692896099511862,1.0
192.168.57.5,7797,7.397733015655445,1.0
192.168.57.5,7891,10.872958979864173,1.0
192.168.57.5,7984,8.154827815709071,1.0
192.168.57.5,8079,8.1396982040918,1.0
192.168.57.5,8174,7.6038087832703605,1.0
192.168.57.5,8270,8.013066390507342,1.0
192.168.57.5,8364,7.737809280777843,1.0
192.168.57.5,8460,7.865957877547371,1.0
192.168.57.5,8551,8.251782348315583,1.0
192.168.57.5,8647,7.693451102928386,1.0
192.168.57.5,8743,7.419472715999133,1.0
192.168.57.5,8837,10.887464391451006,1.0
192.168.57.5,8931,8.183889690898537,1.0
192.168.57.5,9026,8.172610110666604,1.0
192.168.57.5,9122,7.615989505477555,1.0
192.168.57.5,9216,8.035028049913889,1.0
192.168.57.5,9311,7.722712647493698,1.0
192.168.57.5,9406,7.876388946647863,1.0
192.168.57.5,9501,8.25617029445869,1.0
192.168.57.5,9594,7.704424425498829,1.0
192.168.57.5,9689,7.4113385885112955,1.0
192.168.57.5,9785,10.777198653715457,1.0
192.168.57.5,9880,8.143207513676728,1.0
192.168.57.5,9977,8.136407770578677,1.0
192.168.57.5,10071,7.586997265607072,1.0
192.168.57.5,10166,7.9908703362286895,1.0
192.168.57.5,10261,7.699229189744998,1.0
192.168.57.5,10355,7.826567204131858,1.0
192.168.57.5,10451,8.213619643379834,1.0
192.168.57.5,10547,7.6444266492229795,1.0
192.168.57.5,10642,7.376494522420249,1.0
192.168.57.6,5362,6.103410276624696,1.0
192.168.57.6,5457,7.891016565603221,1.0
192.168.57.6,5553,7.983512230895075,1.0
192.168.57.6,5648,8.217636138751113,1.0
192.168.57.6,5743,8.470630948346262,1.0
192.168.57.6,5838,7.56451885284501,1.0
192.168.57.6,5933,7.410274143323248,1.0
192.168.57.6,6028,7.465713510574003,1.0
192.168.57.6,6123,8.06038885361439,1.0
192.168.57.6,6219,8.13748516517605,1.0
192.168.57.6,6314,6.181939208908853,1.0
192.168.57.6,6410,7.906628386098429,1.0
192.168.57.6,6503,7.989714040419339,1.0
192.168.57.6,6597,8.227944087285492,1.0
192.168.57.6,6689,8.468159333440084,1.0
192.168.57.6,6784,7.534750642360994,1.0
192.168.57.6,6877,7.389787386743388,1.0
192.168.57.6,6967,7.43521683930997,1.0
192.168.57.6,7061,8.033781937236485,1.0
192.168.57.6,7152,8.112609448220907,1.0
192.168.57.6,7234,6.2026656670109,1.0
192.168.57.6,7329,7.902057231145457,1.0
192.168.57.6,7424,7.984613308410467,1.0
192.168.57.6,7519,8.229878495918154,1.0
192.168.57.6,7613,8.466322951861404,1.0
192.168.57.6,7705,7.569472402012412,1.0
